"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201208,"primary","sn","29043","county","Christian","brunner","brunner","republican","republican","votes",3024
201208,"primary","sn","29045","county","Clark","brunner","brunner","republican","republican","votes",178
201208,"primary","sn","29047","county","Clay","brunner","brunner","republican","republican","votes",5834
201208,"primary","sn","29049","county","Clinton","brunner","brunner","republican","republican","votes",628
201208,"primary","sn","29051","county","Cole","brunner","brunner","republican","republican","votes",4686
201208,"primary","sn","29053","county","Cooper","brunner","brunner","republican","republican","votes",854
201208,"primary","sn","29055","county","Crawford","brunner","brunner","republican","republican","votes",680
201208,"primary","sn","29057","county","Dade","brunner","brunner","republican","republican","votes",485
201208,"primary","sn","29059","county","Dallas","brunner","brunner","republican","republican","votes",521
201208,"primary","sn","29061","county","Daviess","brunner","brunner","republican","republican","votes",229
201208,"primary","sn","29063","county","De Kalb","brunner","brunner","republican","republican","votes",455
201208,"primary","sn","29065","county","Dent","brunner","brunner","republican","republican","votes",298
201208,"primary","sn","29067","county","Douglas","brunner","brunner","republican","republican","votes",679
201208,"primary","sn","29069","county","Dunklin","brunner","brunner","republican","republican","votes",343
201208,"primary","sn","29071","county","Franklin","brunner","brunner","republican","republican","votes",4801
201208,"primary","sn","29073","county","Gasconade","brunner","brunner","republican","republican","votes",859
201208,"primary","sn","29075","county","Gentry","brunner","brunner","republican","republican","votes",200
201208,"primary","sn","29077","county","Greene","brunner","brunner","republican","republican","votes",8715
201208,"primary","sn","29079","county","Grundy","brunner","brunner","republican","republican","votes",708
201208,"primary","sn","29081","county","Harrison","brunner","brunner","republican","republican","votes",591
201208,"primary","sn","29083","county","Henry","brunner","brunner","republican","republican","votes",612
201208,"primary","sn","29085","county","Hickory","brunner","brunner","republican","republican","votes",371
201208,"primary","sn","29087","county","Holt","brunner","brunner","republican","republican","votes",391
201208,"primary","sn","29089","county","Howard","brunner","brunner","republican","republican","votes",316
201208,"primary","sn","29091","county","Howell","brunner","brunner","republican","republican","votes",1554
201208,"primary","sn","29093","county","Iron","brunner","brunner","republican","republican","votes",165
201208,"primary","sn","29095","county","Jackson","brunner","brunner","republican","republican","votes",8919
201208,"primary","sn","29097","county","Jasper","brunner","brunner","republican","republican","votes",4130
201208,"primary","sn","29099","county","Jefferson","brunner","brunner","republican","republican","votes",6161
201208,"primary","sn","29101","county","Johnson","brunner","brunner","republican","republican","votes",1550
201208,"primary","sn",NA,"county","Kansas City","brunner","brunner","republican","republican","votes",3825
201208,"primary","sn","29103","county","Knox","brunner","brunner","republican","republican","votes",176
201208,"primary","sn","29105","county","Laclede","brunner","brunner","republican","republican","votes",1062
201208,"primary","sn","29107","county","Lafayette","brunner","brunner","republican","republican","votes",1357
201208,"primary","sn","29109","county","Lawrence","brunner","brunner","republican","republican","votes",1348
201208,"primary","sn","29111","county","Lewis","brunner","brunner","republican","republican","votes",334
201208,"primary","sn","29113","county","Lincoln","brunner","brunner","republican","republican","votes",1638
201208,"primary","sn","29115","county","Linn","brunner","brunner","republican","republican","votes",397
201208,"primary","sn","29117","county","Livingston","brunner","brunner","republican","republican","votes",399
201208,"primary","sn","29121","county","Macon","brunner","brunner","republican","republican","votes",663
201208,"primary","sn","29123","county","Madison","brunner","brunner","republican","republican","votes",343
201208,"primary","sn","29125","county","Maries","brunner","brunner","republican","republican","votes",325
201208,"primary","sn","29127","county","Marion","brunner","brunner","republican","republican","votes",1194
201208,"primary","sn","29119","county","McDonald","brunner","brunner","republican","republican","votes",512
201208,"primary","sn","29129","county","Mercer","brunner","brunner","republican","republican","votes",193
201208,"primary","sn","29131","county","Miller","brunner","brunner","republican","republican","votes",1254
201208,"primary","sn","29133","county","Mississippi","brunner","brunner","republican","republican","votes",192
201208,"primary","sn","29135","county","Moniteau","brunner","brunner","republican","republican","votes",806
201208,"primary","sn","29137","county","Monroe","brunner","brunner","republican","republican","votes",296
201208,"primary","sn","29139","county","Montgomery","brunner","brunner","republican","republican","votes",605
201208,"primary","sn","29141","county","Morgan","brunner","brunner","republican","republican","votes",802
201208,"primary","sn","29143","county","New Madrid","brunner","brunner","republican","republican","votes",206
201208,"primary","sn","29145","county","Newton","brunner","brunner","republican","republican","votes",2465
201208,"primary","sn","29147","county","Nodaway","brunner","brunner","republican","republican","votes",673
201208,"primary","sn","29149","county","Oregon","brunner","brunner","republican","republican","votes",197
201208,"primary","sn","29151","county","Osage","brunner","brunner","republican","republican","votes",1076
201208,"primary","sn","29153","county","Ozark","brunner","brunner","republican","republican","votes",418
201208,"primary","sn","29155","county","Pemiscot","brunner","brunner","republican","republican","votes",66
201208,"primary","sn","29157","county","Perry","brunner","brunner","republican","republican","votes",781
201208,"primary","sn","29159","county","Pettis","brunner","brunner","republican","republican","votes",1184
201208,"primary","sn","29161","county","Phelps","brunner","brunner","republican","republican","votes",1134
201208,"primary","sn","29163","county","Pike","brunner","brunner","republican","republican","votes",374
